[2026-06-17T16:47:47.894Z] GET http://localhost:8000/Services.html → 200 (1ms, -187B)
[2026-06-17T16:47:47.898Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T16:47:47.899Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T16:47:47.899Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T16:47:47.899Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T16:47:47.899Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T16:47:48.043Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:48.044Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:48.044Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:48.050Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T16:47:48.170Z] GET http://localhost:8000/About.html → 200 (4ms, ?B)
[2026-06-17T16:47:48.177Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T16:47:48.177Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T16:47:48.177Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T16:47:48.177Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T16:47:48.177Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T16:47:48.213Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:48.214Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:48.214Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:48.295Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:10:03.288Z] GET http://localhost:8000/index.html → 200 (34ms, 149760B)
[2026-06-17T17:10:03.377Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:10:03.379Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:10:03.380Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:10:03.381Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:10:03.381Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:10:03.381Z] GET http://localhost:8000/uploads/LOGO%202.png → 304 (7ms, ?B)
[2026-06-17T17:10:03.381Z] GET http://localhost:8000/uploads/imp.svg → 200 (7ms, ?B)
[2026-06-17T17:10:03.381Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (13ms, ?B)
[2026-06-17T17:10:03.382Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (13ms, ?B)
[2026-06-17T17:10:03.503Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:03.503Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:03.503Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:06.341Z] GET http://localhost:8000/Services.html → 404 (1ms, 469B)
[2026-06-17T17:10:09.392Z] GET http://localhost:8000/index.html → 200 (1ms, -188B)
[2026-06-17T17:10:09.397Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (1ms, -743B)
[2026-06-17T17:10:09.398Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:10:09.398Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:10:09.398Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:10:09.398Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:10:09.399Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:10:09.399Z] GET http://localhost:8000/uploads/imp.svg → 200 (?ms, -190B)
[2026-06-17T17:10:09.399Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (?ms, -187B)
[2026-06-17T17:10:09.399Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (?ms, -187B)
[2026-06-17T17:10:09.445Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:09.445Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:09.445Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:12.978Z] GET http://localhost:8000/about → 301 (4ms, ?B)
[2026-06-17T17:10:12.983Z] GET http://localhost:8000/about/ → 200 (3ms, 68204B)
[2026-06-17T17:10:12.989Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:10:12.990Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:10:12.990Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:10:12.990Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:10:12.990Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:10:12.990Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:10:13.028Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:13.028Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:13.028Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (1ms, -814B)
[2026-06-17T17:10:39.659Z] GET http://localhost:8000/index.html → 200 (10ms, 149824B)
[2026-06-17T17:10:39.672Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:10:39.672Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:10:39.673Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:10:39.673Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:10:39.673Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:10:39.673Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:10:39.673Z] GET http://localhost:8000/uploads/imp.svg → 200 (?ms, -190B)
[2026-06-17T17:10:39.673Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (?ms, -187B)
[2026-06-17T17:10:39.673Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (?ms, -187B)
[2026-06-17T17:10:39.899Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:39.899Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:39.899Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:45.061Z] GET http://localhost:8000/About.html → 404 (2ms, 469B)
[2026-06-17T17:10:48.483Z] GET http://localhost:8000/index.html → 200 (2ms, ?B)
[2026-06-17T17:10:48.489Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:10:48.489Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:10:48.489Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (1ms, -837B)
[2026-06-17T17:10:48.490Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:10:48.490Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:10:48.490Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:10:48.490Z] GET http://localhost:8000/uploads/imp.svg → 200 (?ms, -190B)
[2026-06-17T17:10:48.490Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (?ms, -187B)
[2026-06-17T17:10:48.491Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (?ms, -187B)
[2026-06-17T17:10:48.529Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:48.529Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:48.529Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:54.011Z] GET http://localhost:8000/Services.html → 404 (1ms, 469B)
[2026-06-17T17:10:56.945Z] GET http://localhost:8000/index.html → 200 (2ms, ?B)
[2026-06-17T17:10:56.950Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (1ms, -743B)
[2026-06-17T17:10:56.951Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:10:56.951Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:10:56.951Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:10:56.951Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (1ms, -836B)
[2026-06-17T17:10:56.952Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:10:56.952Z] GET http://localhost:8000/uploads/imp.svg → 200 (?ms, -190B)
[2026-06-17T17:10:56.952Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (?ms, -187B)
[2026-06-17T17:10:56.952Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (?ms, -187B)
[2026-06-17T17:10:56.991Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:56.991Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:56.992Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:10:57.295Z] GET http://localhost:8000/Industries.html → 404 (2ms, 469B)
[2026-06-17T17:11:01.266Z] GET http://localhost:8000/Services.html → 404 (4ms, 469B)
[2026-06-17T17:12:13.665Z] GET http://localhost:8000/Services.html → 200 (6ms, 51565B)
[2026-06-17T17:12:13.682Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:13.686Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:13.691Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (1ms, -837B)
[2026-06-17T17:12:13.692Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:13.693Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:13.747Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:13.747Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:13.747Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (1ms, -814B)
[2026-06-17T17:12:13.898Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:12:17.007Z] GET http://localhost:8000/Industries.html → 200 (3ms, 54436B)
[2026-06-17T17:12:17.013Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:17.014Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:17.014Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:17.014Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:17.014Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:17.054Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:17.055Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:17.056Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:17.178Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:12:21.360Z] GET http://localhost:8000/Industries.html → 200 (3ms, ?B)
[2026-06-17T17:12:21.374Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:21.374Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:21.375Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:21.375Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:21.376Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:21.661Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -814B)
[2026-06-17T17:12:21.662Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:21.662Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:21.662Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (1ms, -188B)
[2026-06-17T17:12:21.813Z] GET http://localhost:8000/About.html → 200 (?ms, 34428B)
[2026-06-17T17:12:21.813Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:21.814Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:21.814Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:21.814Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:21.814Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:21.852Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -814B)
[2026-06-17T17:12:21.853Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:21.853Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (1ms, -814B)
[2026-06-17T17:12:21.961Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:12:31.039Z] GET http://localhost:8000/index.html → 200 (8ms, 149824B)
[2026-06-17T17:12:31.053Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:31.053Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:31.054Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:31.054Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:31.054Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:31.054Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:12:31.054Z] GET http://localhost:8000/uploads/imp.svg → 200 (1ms, -190B)
[2026-06-17T17:12:31.055Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (?ms, -187B)
[2026-06-17T17:12:31.055Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (?ms, -187B)
[2026-06-17T17:12:31.129Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:31.129Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:31.131Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:35.537Z] GET http://localhost:8000/index.html → 200 (3ms, ?B)
[2026-06-17T17:12:35.544Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:35.544Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:35.544Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:35.544Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:35.544Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (1ms, -836B)
[2026-06-17T17:12:35.545Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:12:35.545Z] GET http://localhost:8000/uploads/imp.svg → 200 (?ms, -190B)
[2026-06-17T17:12:35.545Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (?ms, -187B)
[2026-06-17T17:12:35.545Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (?ms, -187B)
[2026-06-17T17:12:35.755Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:35.755Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:35.755Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:35.910Z] GET http://localhost:8000/Services.html → 200 (7ms, ?B)
[2026-06-17T17:12:35.919Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:35.919Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:35.919Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:35.919Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:35.920Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:35.956Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:35.956Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:35.956Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (1ms, -814B)
[2026-06-17T17:12:36.079Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T17:12:36.739Z] GET http://localhost:8000/Industries.html → 200 (3ms, ?B)
[2026-06-17T17:12:36.745Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T17:12:36.745Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T17:12:36.746Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T17:12:36.746Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T17:12:36.746Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T17:12:36.782Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:36.782Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T17:12:36.782Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (1ms, -814B)
[2026-06-17T17:12:36.897Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
